date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:07:49	1549/1549	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202014%2017:07:49%20GMT	http://cambridgemun.org/CAMUN%2013%20web%20archive/IT%20DEPARTMENT.html	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/IT%20DEPARTMENT.6a.delayed	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Secretariat13.html)
21:07:49	1549/1549	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202014%2017:07:49%20GMT	http://cambridgemun.org/CAMUN%2013%20web%20archive/BOARDOFDIRECTORSS.html	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/BOARDOFDIRECTORSS.6b.delayed	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Secretariat13.html)
21:07:50	11759/11759	---M--	200	added ('OK')	application/x-javascript	etag:%22b95bf4b26cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/SpryAssets/SpryTabbedPanels.js	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/SpryAssets/SpryTabbedPanels.js	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Committees13.html)
21:07:51	9279/9279	---M--	200	added ('OK')	text/css	etag:%2219d5fb26cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/SpryAssets/SpryTabbedPanels.css	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/SpryAssets/SpryTabbedPanels.css	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Committees13.html)
21:08:29	328773/328773	---M--	200	added ('OK')	image/jpeg	etag:%22a7ff151f6cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/426274_392789227414286_100000496354287_1527389_1857100293_n.jpg	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/426274_392789227414286_100000496354287_1527389_1857100293_n.jpg	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Secretariat13.html)
21:08:36	39582/39582	---M--	200	added ('OK')	image/gif	etag:%2215c898816cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/Under-construction-logo.gif	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/Under-construction-logo.gif	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Committees13.html)
21:10:23	659403/659403	---M--	200	added ('OK')	application/pdf	etag:%22fe7b5606cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/SOCHUM_Study_Guide.pdf	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/SOCHUM_Study_Guide.pdf	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Committees13.html)
21:10:24	15813/15813	---M--	200	added ('OK')	application/x-javascript	etag:%2201c80ae6cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/SpryAssets/SpryCollapsiblePanel.js	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/SpryAssets/SpryCollapsiblePanel.js	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/schedule13.html)
21:10:24	4327/4327	---M--	200	added ('OK')	text/css	etag:%22694abfad6cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/SpryAssets/SpryCollapsiblePanel.css	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/SpryAssets/SpryCollapsiblePanel.css	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/schedule13.html)
21:10:27	15961/15961	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22697060796cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/tentative%20Schedule.docx	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/tentative%20Schedule.docx	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/schedule13.html)
21:10:41	1075305/1075305	---M--	200	added ('OK')	application/pdf	etag:%22dc5b28326cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/CAMUN13-SCguide.pdf	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/CAMUN13-SCguide.pdf	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Committees13.html)
21:11:30	2650884/2650884	---M--	200	added ('OK')	image/jpeg	etag:%228565f3376cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/DSC_5829.JPG	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/DSC_5829.jpg	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/Secretariat13.html)
21:11:46	3948214/3948214	---M--	200	added ('OK')	application/pdf	etag:%224e71c82c6cd3cf1:0%22	http://cambridgemun.org/CAMUN%2013%20web%20archive/CAM-3-Scan_Doc0001.pdf	C:/Users/user/Desktop/Test/cambridgemun.org/CAMUN%2013%20web%20archive/CAM-3-Scan_Doc0001.pdf	(from http://cambridgemun.org/CAMUN%2013%20web%20archive/HOME13.html)
